,date,open,high,low,close,volume,ma_10,rsi,next_day_movement,future_price
2253,2024-01-26,191.4,202.85,193.51,193.51,4851205,199,920,Up,196.64
2254,2024-01-26,191.4,202.85,193.51,193.51,4851205,170,1437,down,196.64
2255,2024-03-21,191.4,202.85,254.02,193.51,4851205,199,39,down,196.64
2256,2024-03-21,184.94,202.85,138.53,193.51,4851205,149,75,down,114.06
2257,2024-03-21,191.4,202.85,193.51,269.74,4851205,199,432,down,279.81
2258,2024-03-21,249.38,202.85,193.51,193.51,4851205,199,199,down,196.64
2259,2024-03-21,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2260,2024-03-21,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2261,2024-03-21,140.56,202.85,189.68,193.51,4851205,199,199,UP,185.38
2262,2024-03-21,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2263,2024-03-21,191.4,202.85,193.51,193.51,4851205,121,82,down,196.64
2264,2024-03-21,191.4,202.85,193.51,193.51,4851205,199,74,Down,196.64
2265,2024-04-02,191.4,202.85,193.51,272.26,4851205,186,92,Down,196.64
2266,2024-04-02,158.46,202.85,193.51,193.51,4851205,199,199,down,196.64
2267,2024-04-02,191.4,213.9,193.51,193.51,4851205,199,10,down,196.64
2268,2024-02-21,191.4,173.54,193.51,193.51,4851205,199,892,down,196.64
2269,2024-02-21,191.4,232.59,193.51,193.51,4851205,199,929,down,196.64
2270,2024-04-16,191.4,202.85,193.51,193.51,4851205,156,199,down,196.64
2271,2024-04-16,112.89,202.85,193.51,193.51,4851205,199,490,UP,196.64
2272,2024-04-16,191.4,202.85,193.51,193.51,4851205,199,31,UP,196.64
2273,2024-04-27,191.4,202.85,193.51,193.51,4851205,199,10,Up,196.64
2274,2024-04-27,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
2275,2024-04-27,191.4,202.85,193.51,193.51,4851205,199,936,down,196.64
2276,2024-03-29,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2277,2024-03-29,191.4,103.67,193.51,264.57,4851205,199,199,Down,196.64
2278,2024-04-30,191.4,202.85,147.4,193.51,4851205,199,199,Up,196.64
2279,2024-04-30,115.02,202.85,193.51,193.51,4851205,199,199,Up,196.64
2280,2024-04-30,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
2281,2024-04-30,191.4,202.85,193.51,193.51,4851205,199,199,down,118.31
2282,2024-04-30,191.4,202.85,193.51,188.39,4851205,199,14,Down,196.64
2283,2024-04-30,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
2284,2024-01-30,191.4,202.85,193.51,193.51,4851205,199,1011,Down,196.64
2285,2024-01-30,191.4,202.85,193.51,193.51,4851205,199,56,Down,196.64
2286,2024-01-30,191.4,202.85,193.51,193.51,4851205,199,1365,Down,196.64
2287,2024-01-30,191.4,202.85,193.51,284.0,4851205,199,199,Down,188.52
2288,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,1125,UP,196.64
2289,2024-02-26,191.4,202.85,221.64,193.51,4851205,199,199,Up,196.64
2290,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,656,Up,196.64
2291,2024-03-21,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2292,2024-04-04,191.4,285.7,284.01,193.51,4851205,199,199,Up,196.64
2293,2024-04-04,191.4,202.85,193.51,250.8,4851205,199,37,Up,103.45
2294,2024-04-04,191.4,202.85,193.51,193.51,4239876,199,73,Up,177.25
2295,2024-04-04,191.4,202.85,193.51,208.31,4851205,238,199,Down,196.64
2296,2024-01-08,191.4,202.85,193.51,193.51,4851205,199,722,Down,196.64
2297,2024-01-08,191.4,202.85,193.51,193.51,3512711,199,199,UP,240.47
2298,2024-02-22,268.36,202.85,193.51,193.51,4851205,199,199,UP,196.64
2299,2024-02-22,191.4,202.85,193.51,193.51,2896024,199,1356,UP,196.64
2300,2024-02-22,191.4,202.85,193.51,193.51,4851205,199,199,UP,106.25
2301,2024-02-22,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2302,2024-02-22,185.03,201.38,193.51,193.51,4851205,199,199,UP,135.68
2303,2024-02-22,191.4,202.85,193.51,296.75,4851205,199,748,down,196.64
2304,2024-02-22,191.4,202.85,193.51,193.51,4851205,199,1055,UP,149.62
2305,2024-02-26,255.1,202.85,193.51,193.51,4851205,199,229,UP,196.64
2306,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,69,UP,196.64
2307,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,133,UP,268.33
2308,2024-03-31,191.4,202.85,193.51,193.51,8933338,199,199,UP,196.64
2309,2024-03-31,191.4,202.85,193.51,193.51,4851205,199,1187,down,196.64
2310,2024-04-15,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2311,2024-01-21,191.4,202.85,193.51,193.51,4229884,199,199,Down,172.9
2312,2024-01-21,191.4,202.85,193.51,193.51,4851205,199,8,Down,196.64
2313,2024-01-21,191.4,255.34,193.51,193.51,2592317,199,199,UP,196.64
2314,2024-01-21,191.4,122.65,193.51,193.51,4851205,199,199,UP,196.64
2315,2024-01-02,159.16,202.85,193.51,193.51,4851205,199,211,Up,196.64
2316,2024-01-02,191.4,272.88,193.51,193.51,4851205,122,202,Up,196.64
2317,2024-01-02,191.4,202.85,193.51,193.51,4851205,199,199,down,201.34
2318,2024-01-02,191.4,202.85,193.51,193.51,2411206,199,47,UP,196.64
2319,2024-01-02,191.4,202.85,193.51,193.51,4851205,199,108,down,196.64
2320,2024-01-02,191.4,203.73,193.51,193.51,4851205,199,199,Up,196.64
2321,2024-01-02,191.4,269.34,242.11,193.51,4851205,199,199,UP,196.64
2322,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2323,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2324,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,44,Down,196.64
2325,2024-03-25,191.4,202.85,193.51,230.76,4851205,199,47,Down,196.64
2326,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,850,Down,196.64
2327,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,93,UP,255.17
2328,2024-04-23,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2329,2024-04-23,191.4,202.85,140.44,265.07,4851205,199,199,UP,129.86
2330,2024-04-23,191.4,202.85,193.51,193.51,8419717,199,378,Down,196.64
2331,2024-04-23,181.55,202.85,193.48,193.51,4851205,199,1016,Down,196.64
2332,2024-04-23,191.4,202.85,193.51,193.51,4851205,199,1321,Down,196.64
2333,2024-04-23,191.4,202.85,193.51,193.51,4851205,199,81,Down,196.64
2334,2024-04-23,191.4,202.85,193.51,232.61,2989551,199,199,Down,196.64
2335,2024-03-26,191.4,202.85,193.51,193.51,4851205,199,1109,Down,196.64
2336,2024-03-26,191.4,202.85,193.51,193.51,3379940,199,199,Down,196.64
2337,2024-03-06,112.75,202.85,193.51,193.51,4851205,228,65,Down,196.64
2338,2024-03-06,191.4,202.85,193.51,193.51,6935339,199,199,UP,196.64
2339,2024-03-20,191.4,202.85,193.51,193.51,2937437,199,199,Up,196.64
2340,2024-03-20,191.4,202.85,100.83,193.51,4851205,199,45,Up,196.64
2341,2024-03-20,191.4,291.39,193.51,193.51,4851205,199,199,down,196.64
2342,2024-03-20,191.4,202.85,298.75,193.51,4851205,199,199,down,116.88
2343,2024-04-21,191.4,202.85,199.41,193.51,7961999,116,5,Down,208.78
2344,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,78,down,196.64
2345,2024-04-21,191.4,220.03,193.51,193.51,4851205,199,122,down,276.64
2346,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,746,Down,196.64
2347,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,1410,Down,196.64
2348,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,999,UP,196.64
2349,2024-01-14,191.4,202.85,193.51,193.51,4851205,199,435,UP,196.64
2350,2024-03-09,191.4,217.37,193.51,109.81,4851205,199,83,UP,196.64
2351,2024-03-09,191.4,200.25,193.51,284.68,4851205,199,199,down,196.64
2352,2024-03-09,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2353,2024-03-09,136.25,202.85,193.51,193.51,4851205,199,199,UP,125.18
2354,2024-03-09,191.4,202.85,193.51,165.56,4851205,199,84,UP,196.64
2355,2024-03-09,191.4,202.85,193.51,233.22,3921734,199,32,down,196.64
2356,2024-03-09,191.4,202.85,193.51,193.51,4851205,201,311,down,196.64
2357,2024-03-09,191.4,202.85,193.51,193.51,2021315,199,1117,Up,196.64
2358,2024-03-09,191.4,202.85,193.51,193.51,4851205,240,199,Up,196.64
2359,2024-03-09,134.11,202.85,193.51,193.51,4851205,199,199,down,196.64
2360,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2361,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,874,down,251.56
2362,2024-04-21,191.4,202.85,193.51,193.51,4851205,199,78,Up,256.32
2363,2024-04-21,191.4,183.97,193.51,193.51,4851205,199,1062,Up,196.64
2364,2024-04-21,191.4,202.85,193.51,249.36,4851205,199,58,Up,180.09
2365,2024-04-21,191.4,202.85,193.51,193.51,3236022,104,199,Up,290.25
2366,2024-04-21,191.4,202.85,193.51,225.9,4851205,199,199,Up,196.64
2367,2024-04-21,191.4,202.85,193.51,120.84,8793272,199,453,Up,196.64
2368,2024-04-21,191.4,202.85,193.51,193.51,2500367,199,4,UP,196.64
2369,2024-04-21,191.4,202.85,193.51,286.91,4851205,199,199,Up,196.64
2370,2024-04-21,191.4,202.85,193.51,193.51,4027344,153,199,down,132.24
2371,2024-04-21,191.4,186.51,193.51,193.51,4851205,199,199,down,196.64
2372,2024-02-27,191.4,202.85,193.51,193.51,4851205,168,99,down,214.24
2373,2024-04-28,191.4,202.85,193.51,193.51,4851205,199,47,down,274.9
2374,2024-04-28,178.49,132.78,193.51,193.51,4851205,199,199,down,112.08
2375,2024-04-28,296.17,202.85,193.51,193.51,4851205,116,199,down,169.45
2376,2024-04-28,191.4,269.29,113.82,269.77,4851205,199,57,down,196.64
2377,2024-04-28,191.4,202.85,193.51,193.51,4851205,199,91,UP,260.92
2378,2024-02-13,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2379,2024-02-13,191.4,202.85,193.51,193.51,4851205,199,56,UP,196.64
2380,2024-02-13,191.4,202.85,193.51,193.51,4851205,199,199,Up,109.55
2381,2024-02-09,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2382,2024-02-09,191.4,202.85,193.51,193.51,4851205,199,8,Down,196.64
2383,2024-02-09,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2384,2024-02-09,191.4,202.85,200.58,193.51,1098685,194,199,down,196.64
2385,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,450,Down,196.64
2386,2024-02-19,191.4,202.85,193.51,193.51,2318306,199,199,UP,248.39
2387,2024-02-19,191.4,202.85,263.27,193.51,4851205,199,16,UP,196.64
2388,2024-02-19,191.4,202.85,193.51,193.51,7174693,199,1274,UP,196.64
2389,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,374,UP,196.64
2390,2024-02-19,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2391,2024-04-25,191.4,202.85,193.51,193.51,2856005,199,199,Up,196.64
2392,2024-04-25,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2393,2024-03-15,181.74,202.85,193.51,193.51,4851205,199,199,UP,196.64
2394,2024-04-10,191.4,202.85,193.51,193.51,5292263,199,472,UP,227.81
2395,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,560,UP,196.64
2396,2024-04-10,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2397,2024-03-01,191.4,202.85,193.51,193.51,4851205,199,1188,UP,191.81
2398,2024-03-01,191.4,202.85,193.51,193.51,4851205,203,199,UP,196.64
2399,2024-03-01,191.4,202.85,193.51,205.68,4851205,199,199,Down,196.64
2400,2024-03-16,191.4,202.85,193.51,193.51,2906543,199,21,Down,196.64
2401,2024-03-16,259.02,242.75,193.51,193.51,4851205,199,82,Down,196.64
2402,2024-03-16,191.4,202.85,193.51,164.77,4851205,199,298,Down,218.33
2403,2024-01-10,191.4,127.82,193.51,193.51,4851205,199,99,Down,284.73
2404,2024-01-10,191.4,202.85,193.51,193.51,4851205,199,199,Down,223.38
2405,2024-02-25,291.49,202.85,119.96,193.51,4851205,199,1215,Down,196.64
2406,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,199,Down,124.14
2407,2024-02-25,152.05,202.85,193.51,193.51,4851205,199,199,Up,196.64
2408,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,175,down,196.64
2409,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,233,Down,130.34
2410,2024-02-25,191.4,202.85,193.51,298.04,4851205,246,199,Up,196.64
2411,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,250,Up,196.64
2412,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,29,Up,196.64
2413,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,12,UP,196.64
2414,2024-02-25,191.4,202.85,193.51,193.51,4851205,199,2,Down,196.64
2415,2024-02-25,127.12,202.85,193.51,193.51,4851205,199,199,Up,196.64
2416,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,66,Up,196.64
2417,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2418,2024-03-25,191.4,202.85,193.51,229.53,4851205,199,95,Up,258.26
2419,2024-03-25,191.4,202.85,193.51,119.41,3590812,199,63,down,196.64
2420,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,1048,down,196.64
2421,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,521,down,196.64
2422,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,199,down,271.78
2423,2024-03-25,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
2424,2024-01-16,191.4,202.85,193.51,193.51,5300100,199,1056,Down,196.64
2425,2024-04-24,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2426,2024-03-24,191.4,202.85,193.51,193.51,4851205,199,35,down,196.64
2427,2024-03-01,191.4,202.85,193.51,193.51,4414160,199,199,down,288.87
2428,2024-02-16,191.4,202.85,193.51,193.51,4851205,199,43,down,196.64
2429,2024-02-16,191.4,202.85,193.51,193.51,4851205,199,981,down,260.6
2430,2024-02-16,191.4,202.85,193.51,154.06,4851205,199,87,down,196.64
2431,2024-03-03,191.4,202.85,193.51,193.51,4851205,199,199,down,193.04
2432,2024-01-12,107.51,202.85,193.51,193.51,4851205,199,895,UP,196.64
2433,2024-01-12,191.4,202.85,193.51,193.51,4851205,290,1452,UP,196.64
2434,2024-01-12,191.4,202.85,193.51,193.51,4851205,199,199,Up,145.58
2435,2024-04-29,143.04,202.85,193.51,193.51,4851205,199,952,UP,196.64
2436,2024-04-29,191.4,202.85,193.51,193.51,4851205,199,199,down,140.55
2437,2024-04-29,191.4,202.85,193.51,193.51,4851205,199,40,UP,232.75
2438,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,14,UP,196.64
2439,2024-03-18,191.4,202.85,193.51,193.51,4998164,199,24,Up,196.64
2440,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,199,Up,157.95
2441,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,12,Up,196.64
2442,2024-03-18,191.4,202.85,193.51,193.51,4851205,174,199,Up,196.64
2443,2024-03-18,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2444,2024-03-18,191.4,156.63,193.51,193.51,4851205,199,199,Down,196.64
2445,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2446,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2447,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,199,Down,220.56
2448,2024-02-18,191.4,202.85,182.16,193.51,4851205,153,199,Up,196.64
2449,2024-04-08,191.4,202.85,193.51,222.1,4851205,199,199,Up,220.29
2450,2024-04-08,191.4,202.85,193.51,193.51,4851205,220,0,UP,196.64
2451,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,45,UP,196.64
2452,2024-04-08,157.56,202.85,193.51,193.51,4851205,166,1219,down,196.64
2453,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,410,Down,196.64
2454,2024-04-08,191.4,202.85,193.51,193.51,5961471,199,199,Down,240.88
2455,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,232,Down,196.64
2456,2024-04-08,191.4,202.85,193.51,193.51,4851205,227,818,Down,196.64
2457,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,94,Down,196.64
2458,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,1398,Down,129.33
2459,2024-04-08,191.4,202.85,193.51,193.51,4851205,199,698,Down,196.64
2460,2024-04-06,191.4,202.85,193.51,193.51,4851205,199,85,Down,196.64
2461,2024-04-06,191.4,202.85,193.51,193.51,4851205,153,199,Up,196.64
2462,2024-02-28,191.4,202.85,193.51,108.7,4851205,199,37,Up,196.64
2463,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,339,Down,156.98
2464,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,909,Down,196.64
2465,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2466,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,29,UP,196.64
2467,2024-02-28,191.4,202.85,193.51,193.51,8183426,199,1016,UP,196.64
2468,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,0,UP,234.37
2469,2024-02-28,174.63,202.85,193.51,193.51,4851205,137,1367,UP,260.66
2470,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2471,2024-02-28,189.15,202.85,193.51,193.51,4851205,199,199,UP,278.37
2472,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,5,Down,196.64
2473,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,199,Down,240.14
2474,2024-02-28,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2475,2024-02-28,191.4,202.85,276.97,193.51,4851205,199,199,UP,196.64
2476,2024-02-28,191.4,202.85,193.51,167.58,4851205,199,199,UP,168.93
2477,2024-02-28,191.4,202.85,258.8,193.51,4851205,199,199,UP,229.38
2478,2024-02-28,191.4,284.29,193.51,193.51,4851205,199,383,UP,196.64
2479,2024-02-28,191.4,202.85,193.51,205.65,3021734,199,199,UP,196.64
2480,2024-02-28,140.21,202.85,193.51,193.51,4851205,199,3,Up,196.64
2481,2024-02-09,191.4,202.85,193.51,193.51,4661196,199,199,Up,196.64
2482,2024-02-09,191.4,202.85,193.51,193.51,5597126,199,790,Up,196.64
2483,2024-02-09,191.4,202.85,193.51,258.25,1182556,199,199,UP,196.64
2484,2024-02-09,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2485,2024-02-17,191.4,202.85,193.51,193.51,3029341,199,199,down,196.64
2486,2024-02-17,191.4,202.85,105.37,254.16,3578884,199,29,down,196.64
2487,2024-01-31,191.4,202.85,193.51,193.51,4851205,199,1260,Up,196.64
2488,2024-03-27,191.4,202.85,193.51,193.51,8860549,199,8,Up,196.64
2489,2024-01-06,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2490,2024-01-06,191.4,202.85,193.51,193.51,4851205,199,53,Up,196.64
2491,2024-01-31,191.4,202.85,144.03,193.51,4851205,199,199,Up,196.64
2492,2024-01-31,191.4,202.85,152.31,193.51,4851205,199,1058,Up,196.64
2493,2024-01-31,255.34,202.85,193.51,193.51,4851205,199,199,Up,126.1
2494,2024-01-31,191.4,202.85,193.51,145.8,6393590,199,68,Down,196.64
2495,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2496,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,510,UP,213.66
2497,2024-02-18,191.4,202.85,193.51,193.51,4851205,199,1258,UP,196.64
2498,2024-03-10,243.71,202.85,193.51,193.51,4851205,199,145,UP,196.64
2499,2024-03-10,299.5,202.85,193.51,193.51,4851205,199,49,UP,218.43
2500,2024-03-10,191.4,202.85,193.51,293.08,4851205,199,65,Down,196.64
2501,2024-03-10,191.4,202.85,193.51,193.51,8254669,199,199,Down,157.46
2502,2024-03-06,191.4,202.85,246.45,193.51,4851205,199,426,Up,196.64
2503,2024-03-06,191.4,202.85,193.51,193.51,4851205,199,70,down,196.64
2504,2024-03-06,191.4,202.85,193.51,193.51,4851205,199,199,down,238.26
2505,2024-03-06,191.4,202.85,193.51,171.1,3627867,199,199,down,196.64
2506,2024-01-04,191.4,202.85,193.51,193.51,4851205,199,199,down,139.98
2507,2024-01-04,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2508,2024-01-04,191.4,202.85,193.51,193.51,4851205,199,27,Up,196.64
2509,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,8,Down,256.34
2510,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,92,Down,222.23
2511,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,798,UP,155.87
2512,2024-03-02,191.4,202.85,193.51,193.51,4851205,199,689,UP,196.64
2513,2024-03-02,299.23,134.12,193.51,193.51,1960151,199,64,UP,196.64
2514,2024-01-25,191.4,202.85,193.51,220.84,4851205,199,199,Down,196.64
2515,2024-02-10,149.82,202.85,193.51,193.51,4851205,199,80,Down,196.64
2516,2024-02-10,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2517,2024-02-10,211.12,202.85,193.51,193.51,4851205,199,199,down,196.64
2518,2024-02-15,191.4,202.85,193.51,179.07,4851205,199,73,UP,196.64
2519,2024-02-15,191.4,202.85,193.51,289.8,4851205,199,1017,UP,196.64
2520,2024-03-26,128.42,202.85,193.51,193.51,4851205,199,338,Up,231.26
2521,2024-03-03,191.4,240.9,242.05,193.51,4851205,199,199,Up,196.64
2522,2024-03-02,267.75,202.85,193.51,193.51,4851205,199,99,UP,196.64
2523,2024-02-07,191.4,202.85,193.51,193.51,3268370,199,87,UP,196.64
2524,2024-01-04,290.62,202.85,193.51,193.51,4851205,199,64,UP,196.64
2525,2024-02-11,191.4,202.85,120.15,193.51,4851205,199,1388,Up,196.64
2526,2024-02-11,191.4,202.85,193.51,140.29,4851205,199,199,down,214.25
2527,2024-02-11,139.08,202.85,193.51,193.51,4851205,199,199,down,196.64
2528,2024-03-01,191.4,216.69,193.51,193.51,4851205,199,199,UP,196.64
2529,2024-03-01,191.4,202.85,193.51,193.51,4851205,199,24,UP,130.46
2530,2024-03-01,191.4,202.85,221.36,193.51,4851205,199,199,Up,175.6
2531,2024-03-01,191.4,202.85,193.51,193.51,6750473,199,83,Up,196.64
2532,2024-04-03,191.4,202.85,218.18,193.51,7481195,199,3,down,262.01
2533,2024-04-03,261.59,202.85,113.08,193.51,4851205,199,199,down,196.64
2534,2024-04-03,191.4,202.85,193.51,151.83,4851205,199,199,down,196.64
2535,2024-04-03,191.4,202.85,193.51,175.91,4851205,199,199,Up,196.64
2536,2024-04-03,191.4,202.85,193.51,193.51,4851205,199,407,Down,196.64
2537,2024-04-03,191.4,202.85,144.1,193.51,4851205,199,199,UP,181.41
2538,2024-04-03,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2539,2024-04-03,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2540,2024-03-20,191.4,202.85,193.51,193.51,4851205,143,24,UP,196.64
2541,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,693,down,124.58
2542,2024-04-04,191.4,202.85,193.51,193.51,6135212,199,199,down,196.64
2543,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2544,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,Down,196.64
2545,2024-04-04,154.13,202.85,193.51,193.51,4851205,199,1107,Down,265.53
2546,2024-04-04,102.8,143.28,193.51,142.64,4851205,199,1339,Down,196.64
2547,2024-04-04,191.4,202.85,143.01,193.51,1214000,285,199,Down,196.64
2548,2024-04-04,124.82,202.85,193.51,193.51,4851205,199,199,Down,264.17
2549,2024-01-27,191.4,156.64,193.51,193.51,3678473,199,5,Down,112.71
2550,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,535,Down,196.64
2551,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,1466,Down,196.64
2552,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,95,Up,196.64
2553,2024-02-26,191.4,202.85,225.78,193.51,6613750,199,86,down,129.82
2554,2024-03-10,135.51,202.85,129.39,193.51,4851205,199,199,UP,196.64
2555,2024-03-10,191.4,202.85,234.02,193.51,4851205,199,199,UP,196.64
2556,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,1167,UP,196.64
2557,2024-04-01,191.4,202.85,193.51,287.39,4851205,110,212,UP,196.64
2558,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,94,UP,104.07
2559,2024-04-01,191.4,202.85,193.51,193.51,5151986,199,199,UP,196.64
2560,2024-04-01,191.4,202.85,290.34,193.51,4851205,199,769,UP,196.64
2561,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,71,UP,196.64
2562,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2563,2024-04-01,191.4,202.85,193.51,193.51,7723302,199,199,UP,196.64
2564,2024-04-01,191.4,202.85,193.51,193.51,4851205,199,1192,UP,196.64
2565,2024-04-01,263.08,202.85,193.51,193.51,4851205,199,199,Up,196.64
2566,2024-03-31,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2567,2024-03-31,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2568,2024-03-31,113.17,202.85,193.51,193.51,4851205,199,23,Up,196.64
2569,2024-03-31,213.69,202.85,193.51,193.51,4851205,199,199,down,182.03
2570,2024-02-26,191.4,202.85,193.51,193.51,4851205,199,702,down,196.64
2571,2024-02-26,191.4,202.85,153.06,193.51,4851205,199,11,down,226.91
2572,2024-02-17,191.4,202.85,193.51,193.51,4851205,199,11,down,196.64
2573,2024-02-17,191.4,155.92,193.51,193.51,4851205,199,199,down,196.64
2574,2024-02-17,191.4,205.61,193.51,178.33,4851205,199,1226,Down,196.64
2575,2024-01-24,191.4,202.85,291.51,193.51,4851205,269,71,down,283.85
2576,2024-01-24,191.4,202.85,193.51,193.51,5655549,199,859,Up,196.64
2577,2024-01-24,191.4,202.85,193.51,193.51,4851205,199,75,Up,196.64
2578,2024-01-24,101.47,202.85,193.51,193.51,4851205,199,199,UP,103.44
2579,2024-01-24,191.4,202.85,193.51,193.51,4851205,276,71,Up,296.75
2580,2024-04-04,191.4,202.85,193.51,193.51,4851205,199,199,down,196.64
2581,2024-04-04,191.4,202.85,193.51,193.51,8515718,199,199,down,170.52
2582,2024-04-04,191.4,108.88,193.51,193.51,4851205,199,35,Down,105.86
2583,2024-04-04,191.4,202.85,193.51,193.51,2969250,199,54,Down,196.64
2584,2024-04-25,191.4,202.85,193.51,112.27,4851205,199,89,UP,187.04
2585,2024-04-25,191.4,202.85,193.51,193.51,4851205,199,199,UP,196.64
2586,2024-04-25,191.4,202.85,193.51,193.51,4851205,199,1331,UP,173.04
2587,2024-04-25,191.4,202.85,193.51,193.51,4851205,199,33,UP,196.64
2588,2024-04-25,191.4,202.85,193.51,172.08,3373976,199,21,UP,196.64
2589,2024-04-25,191.4,202.85,193.51,193.51,3454671,199,199,down,196.64
2590,2024-04-25,191.4,202.85,193.51,193.51,4851205,199,199,Up,196.64
2591,2024-04-25,191.4,202.85,193.51,193.51,4711410,199,42,Down,179.6
2592,2024-01-14,191.4,202.85,193.51,193.51,4851205,199,20,Down,196.64
2593,2024-01-14,191.4,202.85,193.51,193.51,3130915,199,199,Up,196.64
